username, created_at, lng, lat, text
NaveenEipe, Thu Jun 11 10:22:50 +0000 2020, -75.800141, 45.248791, @lotusgav @DocBrent Do this need a new wall outlet in the garage?Some #hybrids &amp; #EV ads seem to show their own wa… https://t.co/VG907KQIkl 
CAugenthaler, Thu Jun 11 10:22:50 +0000 2020, -122.630908, 45.536402, @ShemekaMichelle The sad thing is we have all but forgotten the messages of Reverend King and Malcom X. 
dillonhiser, Thu Jun 11 10:22:51 +0000 2020, -82.815842, 41.471302, I wanna watch the bourne trilogy 
ShallowLauralys, Thu Jun 11 10:22:51 +0000 2020, -72.835584, 41.731231, whew trae making me do math this early?? 
iembot_bgm, Thu Jun 11 10:22:52 +0000 2020, -74.810000, 42.330000, At 5:48 AM EDT, Bloomville [Delaware Co, NY] 911 CALL CENTER reports TSTM WND DMG. TREE DOWN, REPORTED TO DISPATCH… https://t.co/CmIDaJOyrN 
ClayTroia, Thu Jun 11 10:22:52 +0000 2020, -78.853563, 42.896230, Can you send me his contact info for, uh, research purposes? 
Trap_MoneyMyles, Thu Jun 11 10:22:52 +0000 2020, -73.831187, 40.670879, Yooo I’m crying real tears 😭 
_1ofONE_, Thu Jun 11 10:22:52 +0000 2020, -83.099288, 42.352787, @_1cocaine Damn the day just starting. It’ll turn around for you watch 
davidcbabb, Thu Jun 11 10:22:52 +0000 2020, -75.117998, 40.004866, https://t.co/Rq2qP1ExSj 
garth_wetherall, Thu Jun 11 10:22:52 +0000 2020, -79.913521, 43.260695, @CovelloMassimo It's 06:00,,,, what do we have here? https://t.co/dolQR15Vdj 
Babyharse, Thu Jun 11 10:22:52 +0000 2020, -73.948775, 40.655138, Ride till I die #getmoney #nycprotests https://t.co/jnM893UrdA 
Payforplay101, Thu Jun 11 10:22:53 +0000 2020, -82.672903, 27.795720, @VioletIrwin76 @Astrabel1 Lee Mansion atop Arlington cemetery will be next. I love that old house and rose garden. 
CharlyABC13, Thu Jun 11 10:22:53 +0000 2020, -95.446486, 29.838495, I miss my #Arizona summers. So hot 🥵 but nothing that couldn’t be fixed with a giant iced tea! 😎 Waiting on those a… https://t.co/sAqlFREzDe 
JAMESWESTQT2020, Thu Jun 11 10:22:53 +0000 2020, -81.908914, 28.060627, @realDonaldTrump @JayInslee https://t.co/u2NQbqANUE 
fer_davila25, Thu Jun 11 10:22:54 +0000 2020, -120.664965, 35.274809, i feel this way about my lava lamp 
tjayy_taylor, Thu Jun 11 10:22:55 +0000 2020, -76.785101, 34.734414, Now I’m up looking goofy 🙁 
POMCmomma, Thu Jun 11 10:22:55 +0000 2020, -77.610608, 36.430549, This is solidarity!! 💪🏾 
HANNAHRAD, Thu Jun 11 10:22:55 +0000 2020, -118.411907, 34.020789, raised funds for @eji_org 2nite on IG &amp; Twitch ... if you missed the set, donate via this linkEJI’s efforts: end… https://t.co/dxWa9rriJp 
FranSparks18, Thu Jun 11 10:22:56 +0000 2020, -80.244984, 36.087169, Brent making me smile at a time when Trump is pulling out all the “bells &amp; whistles” to ramp up White Supremacy Rag… https://t.co/ilKCC5BZmn 
gjdarr, Thu Jun 11 10:22:56 +0000 2020, -93.400136, 44.927631, @gnuman1979 @Shareaholic https://t.co/wyhAW396gu https://t.co/oU33qVzZIn 
danettedandouni, Thu Jun 11 10:22:57 +0000 2020, -73.723025, 45.557830, @MarlowHSbgh بس السيد قالها من الاول بس ما حدا بدو يسمع ستكون محاربة الفساد صعبة عارف البير و غطاه وينه النايب حسن… https://t.co/SE3TCvD9pe 
NMortaloni, Thu Jun 11 10:22:57 +0000 2020, -117.320879, 33.226316, Thank you for this proactive, action-focused message, @MiraCostaPrez 
AlwaysTaey1289, Thu Jun 11 10:22:57 +0000 2020, -83.662627, 41.560417, Good morning 
RobCardenasEsq, Thu Jun 11 10:22:57 +0000 2020, -115.038337, 36.006256, @dwillis6 Congrats, brother! Proud of you! 
Hjoey15, Thu Jun 11 10:22:58 +0000 2020, -86.680738, 32.576227, @WFLALeigh Dear police officers,if I were a thinking man as well as a union I would pick a date within the next 10… https://t.co/RVYw4Aw58E 
jaadejoness, Thu Jun 11 10:22:59 +0000 2020, -117.104989, 32.810012, Are we just going to ignore the fact that Thomas Lane is out on bail right now??? 
test5f1798, Thu Jun 11 10:22:59 +0000 2020, -80.050540, 40.431347, near bsgstblender: 52f3b618-0a02-47e1-aef9-49dc9e04eca5 
rachellkirik, Thu Jun 11 10:23:00 +0000 2020, -75.117998, 40.004866, @mlderdk @birkolibasili1 Haha ya bu zaten rus ablalarin klisesi olmus artik benim de demek istedigim yurticinde de… https://t.co/97qcbpGIQn 
timadkins1_tim, Thu Jun 11 10:23:01 +0000 2020, -76.691403, 39.240504, Mornin everyone 
LauraDo01745421, Thu Jun 11 10:23:02 +0000 2020, -85.768241, 37.822244, @QueenMD2025 I had and still have boiled hotdogs 
autoRNG, Thu Jun 11 10:22:57 +0000 2020, -119.359938, 41.772061, 58 
RochieWBZ, Thu Jun 11 10:23:02 +0000 2020, -71.683502, 42.036939, The @PGATOUR resumes play Thursday with the @CSChallengeFW Peter Uihlein @PeterUihlein  who was born in New Bedfo… https://t.co/OctYsOu7mi 
Natstrange73, Thu Jun 11 10:23:02 +0000 2020, -92.131274, 34.751936, @Kelmarie2003 Not. Even. Close. 🙄 
Julys1stBabyy, Thu Jun 11 10:23:02 +0000 2020, -84.266174, 30.476216, Back at it again 🤑 
maraa_davis, Thu Jun 11 10:23:02 +0000 2020, -81.734812, 41.384923, @myrcalvert I know 😍 
TheDonDaddy1, Thu Jun 11 10:23:02 +0000 2020, -82.878778, 42.598038, Any position you take must serve multiple purposes. Satisfy probability of risk that the average person cannot see. 
pinguino, Thu Jun 11 10:23:02 +0000 2020, -118.411907, 34.020789, @TheCalicoDavis I’m sorry :( 
copatt75, Thu Jun 11 10:23:03 +0000 2020, -82.768849, 37.659373, @IronOctopusPro My pleasure! 
JamesTWalker3, Thu Jun 11 10:23:03 +0000 2020, -85.978600, 35.830522, @MaineMartin3 Boobie Sway 
SanjBot, Thu Jun 11 10:23:04 +0000 2020, -122.818486, 49.111519, @IGN https://t.co/qRc9gwtG37 
DostStephen, Thu Jun 11 10:23:04 +0000 2020, -73.022108, 41.566578, A&amp;E would have never had the raw footage—only Big Fish. 
everylotla, Thu Jun 11 10:23:04 +0000 2020, -118.449320, 34.132811, 14513 Mulholland Drive https://t.co/yuiUYnO5OZ 
__renzell, Thu Jun 11 10:23:04 +0000 2020, -86.793917, 33.542237, @JeWohnWoodz I’m sorry baby boy 😔 🥺 
billymcnabb4, Thu Jun 11 10:23:04 +0000 2020, -96.629072, 33.633613, https://t.co/HOKwdJleGI 
brighta324, Thu Jun 11 10:23:05 +0000 2020, -117.319871, 34.057348, @GoodGuyTing there’s not as much visible crime cuz Irvine is filled with a bunch of rich white people who commit ot… https://t.co/FRXpwQ3opF 
rubennavarronyc, Thu Jun 11 10:23:05 +0000 2020, -73.968542, 40.780709, Jacques Cousteau — Biography &amp; Facts https://t.co/OhIASoL1t1 # via @britannica 
mitchell_happy, Thu Jun 11 10:23:05 +0000 2020, -83.804475, 27.698682, @Marjoriekinsel2 @mmpadellan @realDonaldTrump So KKK bad? I'll skip the history lesson -you missed a lot. David… https://t.co/rDwUwhiKaV 
Michael22981746, Thu Jun 11 10:23:05 +0000 2020, -82.331475, 34.938968, WARNING!!!! LAST POST IM GONNA MAKE FOR A GOOD WHILE!!  !Staying the fuck off social media has honestly made me f… https://t.co/Gnx4hKLKfq 
AndrewThiel13, Thu Jun 11 10:23:05 +0000 2020, -84.539813, 39.137038, I first saw this hour long music video on PBS great performances in 1990...For the life of meI could not remember… https://t.co/R391c00HcK 
MadelinaHorn, Thu Jun 11 10:23:00 +0000 2020, -123.123581, 49.257639, @alexandranext2u Yes. I’ll teach you how to use blood to keep you young. 
Mar3sons, Thu Jun 11 10:23:06 +0000 2020, -72.840292, 40.805034, @AudreyStJames1 He's scared of the produce section. You never know what those cantaloupes are up to. 
iconrod26, Thu Jun 11 10:23:06 +0000 2020, -83.804475, 27.698682, @Oprah @nhannahjones Excellent panel! Awesome show! Some things we need to do consistently #Vote #Bealeader… https://t.co/GHFStEG2qw 
anthonyscountry, Thu Jun 11 10:23:07 +0000 2020, -73.948775, 40.655138, Good morning everyone! How's your day going so far? Well, I'm so happy that today is officially Thursday and we're… https://t.co/EaByZWRlis 
coneyislandftw, Thu Jun 11 10:23:07 +0000 2020, -77.604684, 41.117936, @ManaByte Storm? 
NotAnosss, Thu Jun 11 10:23:07 +0000 2020, -79.943748, 43.523123, Jo baaat hai.👌👌👌 
scottle66462085, Thu Jun 11 10:23:07 +0000 2020, -83.804475, 27.698682, @SenatorTimScott You go Tim God Bless you 
jordanorr15, Thu Jun 11 10:23:07 +0000 2020, -80.402683, 33.937393, Might be at the top boys 🙄 #stonkmarket 
LluviaAvilez, Thu Jun 11 10:23:08 +0000 2020, -111.498181, 28.969863, Ya quiero estar en Tijuana😩 
